customerID,MonthlyCharges,tenure,contract,InternetService,churn,risk_score,category,Cluster
6655-LHBYW,114.35,50,One year,Fiber optic,No,45,Medium,0
6661-HBGWL,104.75,42,Month-to-month,Fiber optic,Yes,70,Medium,0
6664-FPDAC,111.95,56,One year,Fiber optic,Yes,50,Medium,0
6668-CNMFP,89.35,19,One year,Fiber optic,No,60,Medium,0
6680-WKXRZ,74.4,3,Month-to-month,Fiber optic,Yes,90,High,0
6683-VLCTZ,98.55,20,Month-to-month,Fiber optic,Yes,80,High,0
6686-YPGHK,85.5,47,Month-to-month,Fiber optic,Yes,65,Medium,0
6688-UZPWD,102.0,11,Month-to-month,Fiber optic,Yes,90,High,0
6689-TCZHQ,78.95,5,Month-to-month,Fiber optic,Yes,90,High,0
6689-VRRTK,109.8,44,One year,Fiber optic,No,50,Medium,0
6692-UDPJC,91.65,14,Month-to-month,Fiber optic,Yes,75,Medium,0
6692-YQHXC,69.95,16,Month-to-month,Fiber optic,No,70,Medium,0
6693-FRIRW,101.3,18,Month-to-month,Fiber optic,No,80,High,0
6705-LXORM,70.05,5,Month-to-month,Fiber optic,No,90,High,0
6710-HSJRD,114.1,61,Month-to-month,Fiber optic,No,65,Medium,0
6711-FLDFB,74.9,7,Month-to-month,Fiber optic,Yes,80,High,0
6711-VTNRE,87.55,36,Month-to-month,Fiber optic,Yes,65,Medium,0
6712-OAWRH,91.25,26,Month-to-month,Fiber optic,Yes,70,Medium,0
6719-OXYBR,85.3,15,Month-to-month,Fiber optic,No,80,High,0
6723-WSNTY,108.1,66,One year,Fiber optic,No,50,Medium,0
6726-WEXXK,85.9,27,One year,Fiber optic,No,50,Medium,0
6728-DKUCO,104.15,72,One year,Fiber optic,No,50,Medium,0
6728-VOIFY,96.0,63,One year,Fiber optic,No,55,Medium,0
6729-GDNGC,80.7,20,Month-to-month,Fiber optic,No,70,Medium,0
6732-FZUGP,94.9,47,One year,Fiber optic,No,50,Medium,0
6734-GMPVK,105.3,5,Month-to-month,Fiber optic,No,100,High,0
6736-DHUQI,84.8,67,One year,Fiber optic,No,40,Medium,0
6741-EGCBI,90.5,30,Month-to-month,Fiber optic,No,65,Medium,0
6745-JEFZB,91.5,35,Month-to-month,Fiber optic,No,65,Medium,0
6769-DCQLI,105.0,52,One year,Fiber optic,Yes,50,Medium,0
6769-DYBQN,85.0,46,Month-to-month,Fiber optic,Yes,55,Medium,0
6771-XWBDM,104.5,57,Month-to-month,Fiber optic,Yes,70,Medium,0
6772-KSATR,81.7,1,Month-to-month,Fiber optic,Yes,85,High,0
6777-TGHTM,106.95,53,One year,Fiber optic,Yes,50,Medium,0
6786-OBWQR,80.85,5,Month-to-month,Fiber optic,No,90,High,0
6794-HKIAJ,90.7,62,Month-to-month,Fiber optic,No,65,Medium,0
6797-UCJHZ,104.6,66,One year,Fiber optic,No,55,Medium,0
6807-SIWJI,104.85,38,One year,Fiber optic,No,50,Medium,0
6815-ABQFQ,107.25,56,One year,Fiber optic,No,50,Medium,0
6818-DJXAA,91.1,10,Month-to-month,Fiber optic,No,85,High,0
6818-WOBHJ,89.6,68,Month-to-month,Fiber optic,Yes,70,Medium,0
6821-BUXUX,96.65,13,Month-to-month,Fiber optic,Yes,75,Medium,0
6821-JPCDC,97.05,48,One year,Fiber optic,No,55,Medium,0
6825-UYPFK,75.6,23,Month-to-month,Fiber optic,Yes,70,Medium,0
6833-JMZYP,94.0,15,Month-to-month,Fiber optic,No,80,High,0
6845-RGTYS,98.75,47,Month-to-month,Fiber optic,Yes,65,Medium,0
6847-KJLTS,100.4,58,Month-to-month,Fiber optic,No,65,Medium,0
6849-OYAMU,100.0,19,One year,Fiber optic,Yes,60,Medium,0
6851-WEFYX,100.8,35,Month-to-month,Fiber optic,No,70,Medium,0
6856-RAURS,74.9,2,Month-to-month,Fiber optic,No,90,High,0
6857-VWJDT,95.65,1,Month-to-month,Fiber optic,Yes,100,High,0
6860-YRJZP,74.05,9,Month-to-month,Fiber optic,No,80,High,0
6861-XWTWQ,99.25,7,Month-to-month,Fiber optic,Yes,90,High,0
6862-CQUMB,96.1,37,Month-to-month,Fiber optic,No,70,Medium,0
6869-FGJJC,79.6,68,One year,Fiber optic,No,45,Medium,0
6874-SGLHU,97.0,30,One year,Fiber optic,No,55,Medium,0
6877-LGWXO,78.55,18,Month-to-month,Fiber optic,Yes,70,Medium,0
6877-TJMBR,84.8,1,Month-to-month,Fiber optic,Yes,85,High,0
6891-JPYFF,105.25,48,Month-to-month,Fiber optic,No,65,Medium,0
6892-EZDTG,91.65,4,Month-to-month,Fiber optic,Yes,100,High,0
6892-XPFPU,104.25,24,Month-to-month,Fiber optic,Yes,80,High,0
6893-ODYYE,90.1,50,One year,Fiber optic,No,45,Medium,0
6894-LFHLY,75.75,1,Month-to-month,Fiber optic,Yes,90,High,0
6896-SRVYQ,73.85,44,Month-to-month,Fiber optic,No,60,Medium,0
6897-UUBNU,89.65,29,Month-to-month,Fiber optic,No,65,Medium,0
6899-PPEEA,96.55,37,Month-to-month,Fiber optic,Yes,70,Medium,0
6900-PXRMS,105.75,26,Month-to-month,Fiber optic,Yes,70,Medium,0
6906-ANDWJ,74.9,15,Month-to-month,Fiber optic,Yes,70,Medium,0
6906-MPARY,89.6,40,One year,Fiber optic,No,50,Medium,0
6907-NZZIJ,99.15,36,Month-to-month,Fiber optic,Yes,70,Medium,0
6908-VVYHM,90.65,65,Month-to-month,Fiber optic,No,70,Medium,0
6910-HADCM,76.35,1,Month-to-month,Fiber optic,Yes,90,High,0
6917-YACBP,89.75,59,Month-to-month,Fiber optic,No,65,Medium,0
6918-UMQCG,80.2,5,Month-to-month,Fiber optic,No,90,High,0
6923-JHPMP,80.45,2,Month-to-month,Fiber optic,No,85,High,0
6927-WTFIV,71.3,20,Month-to-month,Fiber optic,Yes,70,Medium,0
6941-PMGEP,80.0,5,Month-to-month,Fiber optic,Yes,90,High,0
6946-LMSQS,89.05,25,One year,Fiber optic,Yes,50,Medium,0
6952-OMNWB,80.35,68,Month-to-month,Fiber optic,No,60,Medium,0
6956-SMUCM,99.0,3,Month-to-month,Fiber optic,Yes,95,High,0
6960-HVYXR,76.0,1,Month-to-month,Fiber optic,Yes,90,High,0
6961-VCPMC,80.4,46,Month-to-month,Fiber optic,Yes,60,Medium,0
6967-QIQRV,101.9,15,One year,Fiber optic,No,55,Medium,0
6968-GMKPR,81.55,55,Month-to-month,Fiber optic,No,60,Medium,0
6969-MVBAI,90.1,9,Month-to-month,Fiber optic,No,90,High,0
6979-ZNSFF,87.05,8,Month-to-month,Fiber optic,Yes,90,High,0
6985-HAYWX,79.3,26,Month-to-month,Fiber optic,No,60,Medium,0
6986-IJDHX,86.3,39,Month-to-month,Fiber optic,Yes,70,Medium,0
6986-IXNDM,92.9,14,Month-to-month,Fiber optic,No,80,High,0
6987-XQSJT,79.5,54,Month-to-month,Fiber optic,Yes,60,Medium,0
6988-CJEYV,98.7,49,Month-to-month,Fiber optic,No,70,Medium,0
6993-OHLXR,68.95,2,Month-to-month,Fiber optic,Yes,90,High,0
6994-FGRHH,106.15,70,One year,Fiber optic,No,50,Medium,0
6996-KNSML,74.9,1,Month-to-month,Fiber optic,Yes,90,High,0
7005-CCBKV,84.4,6,Month-to-month,Fiber optic,Yes,90,High,0
7011-CVEUC,95.7,25,Month-to-month,Fiber optic,No,65,Medium,0
7016-NVRIC,90.1,29,One year,Fiber optic,No,50,Medium,0
7018-WBJNK,78.3,13,Month-to-month,Fiber optic,No,70,Medium,0
7020-OZKXZ,75.5,9,Month-to-month,Fiber optic,No,80,High,0
7024-OHCCK,93.85,2,Month-to-month,Fiber optic,Yes,100,High,0
7025-IWFHT,89.55,41,One year,Fiber optic,No,50,Medium,0
7028-DVOIQ,99.05,35,Month-to-month,Fiber optic,Yes,70,Medium,0
7029-RPUAV,100.45,17,Month-to-month,Fiber optic,Yes,80,High,0
7030-NJVDP,89.25,24,Month-to-month,Fiber optic,No,70,Medium,0
7044-YAACC,70.2,4,Month-to-month,Fiber optic,No,90,High,0
7047-FWEYA,103.15,46,One year,Fiber optic,No,50,Medium,0
7048-GXDAY,106.4,39,Month-to-month,Fiber optic,No,65,Medium,0
7055-VKGDA,105.4,54,One year,Fiber optic,Yes,45,Medium,0
7056-IMHCC,101.9,53,Month-to-month,Fiber optic,Yes,70,Medium,0
7064-FRRSW,99.0,48,One year,Fiber optic,No,55,Medium,0
7067-KSAZT,106.25,65,One year,Fiber optic,Yes,55,Medium,0
7072-MBHEV,78.1,11,Month-to-month,Fiber optic,No,80,High,0
7074-IEVOJ,79.4,3,Month-to-month,Fiber optic,Yes,90,High,0
7079-QRCBC,98.75,24,Month-to-month,Fiber optic,Yes,80,High,0
7080-TNUWP,95.0,70,One year,Fiber optic,No,55,Medium,0
7089-IVVAZ,103.35,8,Month-to-month,Fiber optic,Yes,80,High,0
7103-IPXPJ,99.4,50,One year,Fiber optic,No,50,Medium,0
7112-OPOTK,68.25,33,Month-to-month,Fiber optic,Yes,60,Medium,0
7120-RFMVS,84.5,1,Month-to-month,Fiber optic,Yes,90,High,0
7123-WQUHX,95.0,38,One year,Fiber optic,No,50,Medium,0
7124-UGSUR,104.4,61,One year,Fiber optic,Yes,55,Medium,0
7126-RBHSD,78.9,17,Month-to-month,Fiber optic,No,65,Medium,0
7128-GGCNO,72.8,46,Month-to-month,Fiber optic,No,60,Medium,0
7129-AZJDE,78.95,34,One year,Fiber optic,No,45,Medium,0
7129-CAKJW,80.05,17,Month-to-month,Fiber optic,No,70,Medium,0
7130-VTEWQ,75.75,8,Month-to-month,Fiber optic,Yes,80,High,0
7130-YXBRO,111.45,48,Month-to-month,Fiber optic,No,65,Medium,0
7133-VBDCG,79.85,25,Month-to-month,Fiber optic,Yes,55,Medium,0
7134-MJPDY,102.85,66,One year,Fiber optic,No,50,Medium,0
7137-RYLPP,85.7,37,Month-to-month,Fiber optic,Yes,70,Medium,0
7142-HVGBG,103.0,43,Month-to-month,Fiber optic,Yes,70,Medium,0
7145-FEJWU,105.3,12,Month-to-month,Fiber optic,No,90,High,0
7147-AYBAA,70.35,37,Month-to-month,Fiber optic,No,60,Medium,0
7148-XZPHA,79.4,55,Month-to-month,Fiber optic,No,55,Medium,0
7153-OANIO,69.95,1,Month-to-month,Fiber optic,Yes,90,High,0
7156-MHUGY,90.5,13,Month-to-month,Fiber optic,Yes,80,High,0
7180-PISOG,74.5,1,Month-to-month,Fiber optic,Yes,90,High,0
7181-BQYBV,102.45,1,Month-to-month,Fiber optic,Yes,95,High,0
7181-OQCUT,103.85,21,Month-to-month,Fiber optic,No,75,Medium,0
7188-CBBBA,95.5,65,One year,Fiber optic,No,55,Medium,0
7198-GLXTC,79.0,2,Month-to-month,Fiber optic,Yes,90,High,0
7203-OYKCT,104.95,72,One year,Fiber optic,No,55,Medium,0
7206-GZCDC,69.25,1,Month-to-month,Fiber optic,Yes,90,High,0
7206-PQBBZ,70.2,11,Month-to-month,Fiber optic,No,80,High,0
7207-RMRDB,105.5,65,Month-to-month,Fiber optic,Yes,70,Medium,0
7209-JCUDS,94.9,10,Month-to-month,Fiber optic,Yes,90,High,0
7216-EWTRS,100.8,1,Month-to-month,Fiber optic,Yes,100,High,0
7218-HKQFK,94.2,2,Month-to-month,Fiber optic,Yes,95,High,0
7225-CBZPL,94.8,17,Month-to-month,Fiber optic,No,80,High,0
7228-OMTPN,88.45,4,Month-to-month,Fiber optic,Yes,100,High,0
7233-DRTRF,102.4,63,Month-to-month,Fiber optic,No,70,Medium,0
7234-FECYN,101.35,8,Month-to-month,Fiber optic,Yes,90,High,0
7235-NXZCP,74.85,2,Month-to-month,Fiber optic,Yes,90,High,0
7240-FQLHE,99.75,18,Month-to-month,Fiber optic,Yes,75,Medium,0
7241-AJHFS,87.65,32,Month-to-month,Fiber optic,No,60,Medium,0
7245-JMTTQ,111.5,51,One year,Fiber optic,No,50,Medium,0
7245-NIIWQ,69.85,3,Month-to-month,Fiber optic,No,90,High,0
7248-VZQLC,85.2,47,Month-to-month,Fiber optic,Yes,70,Medium,0
7249-WBIYX,85.6,10,Month-to-month,Fiber optic,Yes,90,High,0
7251-LJBQN,103.75,40,One year,Fiber optic,No,50,Medium,0
7251-XFOIL,89.2,61,Month-to-month,Fiber optic,No,70,Medium,0
7254-IQWOZ,69.65,1,Month-to-month,Fiber optic,Yes,90,High,0
7268-IGMFD,93.9,18,Month-to-month,Fiber optic,No,75,Medium,0
7270-BDIOA,90.0,22,Month-to-month,Fiber optic,Yes,75,Medium,0
7271-AJDTL,94.45,55,Month-to-month,Fiber optic,No,70,Medium,0
7272-QDCKA,100.2,28,One year,Fiber optic,No,55,Medium,0
7274-RTAPZ,90.55,1,Month-to-month,Fiber optic,Yes,100,High,0
7277-OZCGZ,89.05,22,Month-to-month,Fiber optic,No,70,Medium,0
7278-CKDNC,80.5,24,Month-to-month,Fiber optic,No,70,Medium,0
7279-BUYWN,113.2,41,Month-to-month,Fiber optic,Yes,65,Medium,0
7294-TMAOP,90.55,1,Month-to-month,Fiber optic,Yes,100,High,0
7295-JOMMD,98.1,4,Month-to-month,Fiber optic,Yes,95,High,0
7296-PIXQY,70.2,14,Month-to-month,Fiber optic,No,70,Medium,0
7299-GNVPL,84.4,23,Month-to-month,Fiber optic,No,60,Medium,0
7314-OXENN,82.0,2,Month-to-month,Fiber optic,Yes,90,High,0
7315-WYOAW,100.75,13,Month-to-month,Fiber optic,No,75,Medium,0
7321-PKUYW,90.15,11,Month-to-month,Fiber optic,Yes,85,High,0
7321-VGNKU,70.35,2,Month-to-month,Fiber optic,No,90,High,0
7326-RIGQZ,69.8,6,Month-to-month,Fiber optic,No,90,High,0
7330-WZLNC,90.8,5,Month-to-month,Fiber optic,Yes,100,High,0
7341-LXCAF,74.65,4,Month-to-month,Fiber optic,Yes,90,High,0
7346-MEDWM,83.25,59,Month-to-month,Fiber optic,No,60,Medium,0
7354-OIJLX,75.85,9,Month-to-month,Fiber optic,No,80,High,0
7356-IWLFW,80.0,46,Month-to-month,Fiber optic,No,60,Medium,0
7363-QTBIW,79.75,9,Month-to-month,Fiber optic,No,80,High,0
7379-FNIUJ,100.2,2,Month-to-month,Fiber optic,No,95,High,0
7379-POKDZ,70.3,3,Month-to-month,Fiber optic,Yes,90,High,0
7392-YYPYJ,100.65,22,Month-to-month,Fiber optic,No,80,High,0
7394-FKDNK,89.45,9,Month-to-month,Fiber optic,Yes,90,High,0
7394-LWLYN,70.15,2,Month-to-month,Fiber optic,No,90,High,0
7395-IGJOS,81.5,17,Month-to-month,Fiber optic,Yes,70,Medium,0
7398-LXGYX,84.8,44,Month-to-month,Fiber optic,No,55,Medium,0
7398-SKNQZ,94.9,3,Month-to-month,Fiber optic,No,100,High,0
7401-RUBNK,74.8,18,Month-to-month,Fiber optic,No,65,Medium,0
7402-EYFXX,93.6,26,Month-to-month,Fiber optic,No,70,Medium,0
7402-PWYJJ,91.15,53,One year,Fiber optic,No,50,Medium,0
7409-JURKQ,111.8,53,One year,Fiber optic,No,50,Medium,0
7409-KIUTL,71.0,1,Month-to-month,Fiber optic,Yes,90,High,0
7410-OIEDU,79.85,10,Month-to-month,Fiber optic,No,75,Medium,0
7410-YTJIK,75.45,7,Month-to-month,Fiber optic,Yes,80,High,0
7422-WNBTY,93.35,33,Month-to-month,Fiber optic,No,70,Medium,0
7426-GSWPO,103.5,64,Month-to-month,Fiber optic,No,65,Medium,0
7426-RHZGU,95.9,9,Month-to-month,Fiber optic,No,85,High,0
7426-WEIJX,80.95,60,Month-to-month,Fiber optic,No,55,Medium,0
7432-FFVAR,90.95,46,One year,Fiber optic,No,50,Medium,0
7439-DKZTW,80.55,1,Month-to-month,Fiber optic,No,90,High,0
7449-HVPIV,90.4,55,Month-to-month,Fiber optic,No,70,Medium,0
7450-NWRTR,99.45,12,Month-to-month,Fiber optic,Yes,90,High,0
7460-ITWWP,86.1,45,Month-to-month,Fiber optic,No,70,Medium,0
7465-ZZRVX,70.35,1,Month-to-month,Fiber optic,No,90,High,0
7472-EQOAV,86.7,71,One year,Fiber optic,No,50,Medium,0
7479-NITWS,89.35,7,Month-to-month,Fiber optic,Yes,90,High,0
7480-QNVZJ,95.7,50,Month-to-month,Fiber optic,Yes,70,Medium,0
7481-ATQQS,90.85,49,Month-to-month,Fiber optic,Yes,70,Medium,0
7483-IQWIB,92.95,37,Month-to-month,Fiber optic,No,70,Medium,0
7486-KSRVI,100.0,43,One year,Fiber optic,Yes,50,Medium,0
7488-MXJIV,85.65,4,Month-to-month,Fiber optic,Yes,100,High,0
7493-TPUWZ,79.15,1,Month-to-month,Fiber optic,Yes,90,High,0
7495-OOKFY,80.65,8,Month-to-month,Fiber optic,Yes,80,High,0
7503-QQRVF,74.3,16,Month-to-month,Fiber optic,Yes,70,Medium,0
7503-ZGUZJ,84.65,1,Month-to-month,Fiber optic,Yes,90,High,0
7504-UWHNB,69.75,25,Month-to-month,Fiber optic,No,60,Medium,0
7508-MYBOG,86.1,14,Month-to-month,Fiber optic,Yes,80,High,0
7508-SMHXL,89.0,15,Month-to-month,Fiber optic,No,80,High,0
7517-LDMPS,84.6,12,Month-to-month,Fiber optic,No,80,High,0
7517-SAWMO,73.2,19,Month-to-month,Fiber optic,Yes,65,Medium,0
7526-BEZQB,96.05,12,Month-to-month,Fiber optic,Yes,90,High,0
7529-ZDFXI,89.85,57,Month-to-month,Fiber optic,No,70,Medium,0
7530-HDYDS,84.25,38,Month-to-month,Fiber optic,Yes,55,Medium,0
7534-BFESC,76.1,24,Month-to-month,Fiber optic,Yes,70,Medium,0
7537-CBQUZ,109.4,63,Month-to-month,Fiber optic,No,65,Medium,0
7538-GWHML,69.65,2,Month-to-month,Fiber optic,Yes,90,High,0
7544-ZVIKX,105.05,58,One year,Fiber optic,No,50,Medium,0
7547-EKNFS,95.25,42,Month-to-month,Fiber optic,Yes,70,Medium,0
7548-SEPYI,96.25,5,Month-to-month,Fiber optic,Yes,100,High,0
7549-MYGPK,100.55,63,Month-to-month,Fiber optic,Yes,65,Medium,0
7550-WIQVA,108.25,50,One year,Fiber optic,No,50,Medium,0
7562-GSUHK,93.2,16,Month-to-month,Fiber optic,Yes,80,High,0
7562-UXTPG,70.15,13,Month-to-month,Fiber optic,No,70,Medium,0
7563-BIUPC,80.6,5,Month-to-month,Fiber optic,Yes,90,High,0
7567-ECMCM,79.85,24,Month-to-month,Fiber optic,No,70,Medium,0
7571-YXDAD,74.9,2,Month-to-month,Fiber optic,Yes,90,High,0
7576-JMYWV,110.2,46,Month-to-month,Fiber optic,No,60,Medium,0
7576-OYWBN,76.05,3,Month-to-month,Fiber optic,Yes,90,High,0
7577-SWIFR,89.25,1,Month-to-month,Fiber optic,No,100,High,0
7586-ZATGZ,84.9,40,Month-to-month,Fiber optic,No,60,Medium,0
7587-AOVVU,100.75,27,Month-to-month,Fiber optic,No,60,Medium,0
7594-LZNWR,69.15,34,Month-to-month,Fiber optic,No,60,Medium,0
7594-RQHXR,79.6,1,Month-to-month,Fiber optic,Yes,90,High,0
7595-EUIVN,75.8,1,Month-to-month,Fiber optic,Yes,90,High,0
7596-LDUXP,85.15,12,One year,Fiber optic,No,70,Medium,0
7598-UAASY,76.4,2,Month-to-month,Fiber optic,Yes,90,High,0
7599-FKVXZ,106.15,42,Month-to-month,Fiber optic,Yes,65,Medium,0
7603-USHJS,73.75,12,Month-to-month,Fiber optic,Yes,80,High,0
7607-QKKTJ,95.0,45,One year,Fiber optic,No,55,Medium,0
7611-YKYTC,75.0,22,Month-to-month,Fiber optic,No,65,Medium,0
7613-LLQFO,84.45,12,Month-to-month,Fiber optic,Yes,80,High,0
7621-VPNET,85.9,42,Month-to-month,Fiber optic,No,65,Medium,0
7625-XCQRH,76.5,11,Month-to-month,Fiber optic,Yes,80,High,0
7627-JKIAZ,78.95,37,Month-to-month,Fiber optic,Yes,60,Medium,0
7629-WFGLW,95.65,56,One year,Fiber optic,No,45,Medium,0
7632-MNYOY,110.9,66,One year,Fiber optic,Yes,50,Medium,0
7638-QVMVY,79.0,7,Month-to-month,Fiber optic,Yes,80,High,0
7641-EUYET,100.7,46,Month-to-month,Fiber optic,Yes,65,Medium,0
7654-YWJUF,84.25,43,One year,Fiber optic,No,35,Low,0
7658-UYUQS,86.55,21,Month-to-month,Fiber optic,No,80,High,0
7660-HDPJV,69.2,1,Month-to-month,Fiber optic,Yes,90,High,0
7661-CPURM,87.7,19,One year,Fiber optic,No,60,Medium,0
7663-ZTEGJ,100.55,29,One year,Fiber optic,No,50,Medium,0
7665-TOALD,69.6,1,Month-to-month,Fiber optic,Yes,90,High,0
7668-XCFYV,92.55,17,Month-to-month,Fiber optic,No,80,High,0
7674-YTAFD,79.95,33,One year,Fiber optic,No,40,Medium,0
7682-AZNDK,89.85,34,Month-to-month,Fiber optic,No,70,Medium,0
7693-LCKZL,80.15,5,Month-to-month,Fiber optic,Yes,90,High,0
7693-QPEFS,72.95,52,Month-to-month,Fiber optic,No,60,Medium,0
7694-VLBWQ,104.1,67,One year,Fiber optic,Yes,55,Medium,0
7703-ZEKEF,81.0,23,Month-to-month,Fiber optic,Yes,70,Medium,0
7714-YXSMB,100.5,26,Month-to-month,Fiber optic,No,70,Medium,0
7716-YTYHG,82.05,48,One year,Fiber optic,Yes,45,Medium,0
7718-RXDGG,68.6,15,Month-to-month,Fiber optic,No,70,Medium,0
7718-UPSKJ,106.4,69,One year,Fiber optic,No,45,Medium,0
7722-CVFXN,105.2,54,One year,Fiber optic,No,50,Medium,0
7730-IUTDZ,75.2,43,Month-to-month,Fiber optic,Yes,55,Medium,0
7739-LAXOG,91.05,32,Month-to-month,Fiber optic,Yes,70,Medium,0
7748-UMTRK,101.3,30,Month-to-month,Fiber optic,No,65,Medium,0
7752-XUSCI,105.9,60,Month-to-month,Fiber optic,Yes,70,Medium,0
7760-OYPDY,80.65,2,Month-to-month,Fiber optic,Yes,90,High,0
7774-OJSXI,103.45,31,One year,Fiber optic,Yes,55,Medium,0
7776-QGYJC,81.5,39,Month-to-month,Fiber optic,No,55,Medium,0
7779-LGOVN,86.65,10,Month-to-month,Fiber optic,Yes,90,High,0
7780-OTDSO,99.4,18,Month-to-month,Fiber optic,Yes,75,Medium,0
7783-YKGDV,99.7,12,Month-to-month,Fiber optic,Yes,85,High,0
7786-WBJYI,77.95,4,Month-to-month,Fiber optic,Yes,90,High,0
7789-CRUVC,94.2,61,Month-to-month,Fiber optic,No,60,Medium,0
7789-HKSBS,105.2,42,One year,Fiber optic,No,50,Medium,0
7801-KICAO,74.15,18,Month-to-month,Fiber optic,No,70,Medium,0
7803-XOCCZ,84.05,52,Month-to-month,Fiber optic,No,50,Medium,0
7813-ZGGAW,96.6,31,Month-to-month,Fiber optic,No,65,Medium,0
7817-BOQPW,75.55,2,Month-to-month,Fiber optic,Yes,90,High,0
7820-ZYGNY,90.45,63,One year,Fiber optic,No,55,Medium,0
7821-DPRQE,107.7,68,Month-to-month,Fiber optic,No,60,Medium,0
7823-JSOAG,74.5,3,Month-to-month,Fiber optic,No,90,High,0
7824-PANSQ,80.65,58,Month-to-month,Fiber optic,No,55,Medium,0
7825-ECJRF,106.6,19,Month-to-month,Fiber optic,Yes,70,Medium,0
7826-VVKWT,96.55,24,Two year,Fiber optic,No,50,Medium,0
7831-QGOXH,85.2,18,Month-to-month,Fiber optic,Yes,80,High,0
7850-VWJUU,75.0,23,Month-to-month,Fiber optic,No,65,Medium,0
7851-WZEKY,95.15,2,Month-to-month,Fiber optic,Yes,100,High,0
7852-LECYP,93.8,13,Month-to-month,Fiber optic,No,75,Medium,0
7855-DIWPO,68.65,21,Month-to-month,Fiber optic,No,70,Medium,0
7856-GANIL,98.7,45,One year,Fiber optic,No,50,Medium,0
7858-GTZSP,86.55,12,Month-to-month,Fiber optic,No,90,High,0
7861-UVUFT,84.3,15,Month-to-month,Fiber optic,Yes,70,Medium,0
7879-CGSFV,100.9,55,One year,Fiber optic,No,50,Medium,0
7881-INRLC,100.85,45,Month-to-month,Fiber optic,Yes,70,Medium,0
7892-POOKP,104.8,28,Month-to-month,Fiber optic,Yes,65,Medium,0
7892-QVYKW,85.6,23,Month-to-month,Fiber optic,No,80,High,0
7901-HXJVA,76.45,14,Month-to-month,Fiber optic,No,70,Medium,0
7901-TBKJX,101.05,56,Month-to-month,Fiber optic,No,70,Medium,0
7903-CMPEY,80.3,1,Month-to-month,Fiber optic,Yes,85,High,0
7908-QCBCA,69.4,1,Month-to-month,Fiber optic,Yes,90,High,0
7912-SYRQT,75.1,7,Month-to-month,Fiber optic,Yes,80,High,0
7916-VCCPB,73.25,16,Month-to-month,Fiber optic,No,70,Medium,0
7921-LMDFQ,94.0,51,One year,Fiber optic,No,55,Medium,0
7924-GJZFI,69.3,25,Month-to-month,Fiber optic,No,60,Medium,0
7927-AUXBZ,85.15,30,Month-to-month,Fiber optic,Yes,65,Medium,0
7928-VJYAB,90.6,11,Month-to-month,Fiber optic,No,90,High,0
7929-DMBCV,81.0,20,Month-to-month,Fiber optic,No,65,Medium,0
7938-OUHIO,98.7,3,Month-to-month,Fiber optic,Yes,95,High,0
7940-UQQUG,104.4,64,One year,Fiber optic,No,45,Medium,0
7943-RQCHR,94.75,9,Month-to-month,Fiber optic,Yes,90,High,0
7952-OBOYL,89.85,3,Month-to-month,Fiber optic,No,95,High,0
7957-RYHQD,79.2,40,Month-to-month,Fiber optic,Yes,55,Medium,0
7964-VEXDG,80.35,21,Month-to-month,Fiber optic,No,65,Medium,0
7964-ZRKKG,88.4,67,One year,Fiber optic,No,55,Medium,0
7967-HYCDE,70.7,8,Month-to-month,Fiber optic,No,80,High,0
7969-AULMZ,97.35,21,Month-to-month,Fiber optic,Yes,80,High,0
7975-TZMLR,103.1,47,One year,Fiber optic,No,55,Medium,0
7978-DKUQH,74.6,25,Month-to-month,Fiber optic,No,60,Medium,0
7979-CORPM,90.55,24,Month-to-month,Fiber optic,Yes,80,High,0
7982-VCELR,94.8,36,Month-to-month,Fiber optic,No,70,Medium,0
7993-NQLJE,75.1,15,Month-to-month,Fiber optic,No,65,Medium,0
7993-PYKOF,75.0,8,Month-to-month,Fiber optic,Yes,75,Medium,0
7994-UYIVZ,85.65,8,Month-to-month,Fiber optic,No,90,High,0
7997-EASSD,81.2,63,One year,Fiber optic,No,40,Medium,0
8000-REIQB,69.95,1,Month-to-month,Fiber optic,Yes,90,High,0
8008-ESFLK,110.5,53,One year,Fiber optic,No,45,Medium,0
8010-EZLOU,80.2,15,Month-to-month,Fiber optic,Yes,70,Medium,0
8012-SOUDQ,90.25,43,Month-to-month,Fiber optic,No,70,Medium,0
8016-NCFVO,116.5,55,Month-to-month,Fiber optic,No,60,Medium,0
8017-LXHFA,94.75,23,Month-to-month,Fiber optic,Yes,80,High,0
8019-ENHXU,99.45,42,Month-to-month,Fiber optic,Yes,65,Medium,0
8020-BWHYL,75.3,15,Month-to-month,Fiber optic,Yes,70,Medium,0
8023-QHAIO,76.85,56,Month-to-month,Fiber optic,No,55,Medium,0
8033-VCZGH,103.95,50,One year,Fiber optic,No,50,Medium,0
8034-RYTVV,84.25,55,One year,Fiber optic,No,40,Medium,0
8035-PWSEV,89.25,6,Month-to-month,Fiber optic,No,95,High,0
8040-MNRTF,71.1,1,Month-to-month,Fiber optic,No,90,High,0
8042-JVNFH,71.35,1,Month-to-month,Fiber optic,Yes,90,High,0
8051-HJRLT,70.55,1,Month-to-month,Fiber optic,Yes,90,High,0
8058-DMYRU,90.05,54,Month-to-month,Fiber optic,No,70,Medium,0
8058-INTPH,79.65,1,Month-to-month,Fiber optic,Yes,90,High,0
8058-JMEQO,84.45,9,Month-to-month,Fiber optic,Yes,80,High,0
