customerID,MonthlyCharges,tenure,contract,InternetService,churn,risk_score,category
3422-GALYP,79.4500,2,Month-to-month,"Fiber optic",No,90,High
3422-LYEPQ,71.0000,1,Month-to-month,"Fiber optic",Yes,90,High
3422-WJOYD,54.3500,28,"One year",DSL,No,20,Low
3423-HHXAO,19.5000,14,"One year",No,No,25,Low
3424-NMNBO,108.8500,58,"One year","Fiber optic",Yes,50,Medium
3426-NIYYL,51.5500,15,Month-to-month,DSL,Yes,55,Medium
3427-GGZZI,89.1000,19,Month-to-month,"Fiber optic",No,80,High
3428-MMGUB,89.5500,60,"Two year","Fiber optic",No,40,Medium
3428-XZMAZ,69.3500,1,Month-to-month,"Fiber optic",Yes,90,High
3429-IFLEM,77.3500,71,"Two year",DSL,No,15,Low
3439-GVUSX,24.4000,1,Month-to-month,DSL,No,75,Medium
3440-JPSCL,99.9500,6,Month-to-month,"Fiber optic",Yes,95,High
3441-CGZJH,60.4000,43,"One year",DSL,No,20,Low
3442-ZHHCC,76.9000,68,"One year",DSL,No,35,Low
3445-HXXGF,45.3000,58,Month-to-month,DSL,Yes,45,Medium
3446-QDSZF,55.5000,4,Month-to-month,DSL,No,75,Medium
3450-WXOAT,45.2000,46,Month-to-month,DSL,No,45,Medium
3451-VAWLI,19.7000,35,"Two year",No,No,0,"Too low"
3452-ABWRL,86.0500,47,Month-to-month,"Fiber optic",No,70,Medium
3452-FLHYD,20.9500,25,"One year",No,No,15,Low
3452-GWUIN,94.9500,19,Month-to-month,"Fiber optic",No,80,High
3452-SRFEG,74.6000,49,Month-to-month,"Fiber optic",No,60,Medium
3453-RTHJQ,69.1000,6,Month-to-month,"Fiber optic",No,90,High
3454-JFUBC,20.0000,68,"Two year",No,No,0,"Too low"
3457-PQBYH,20.3000,58,"Two year",No,No,0,"Too low"
3458-IDMFK,20.7500,25,"Two year",No,No,0,"Too low"
3460-TJBWI,24.2000,24,"Two year",No,No,10,Low
3462-BJQQA,89.7500,6,Month-to-month,"Fiber optic",No,100,High
3466-BYAVD,69.5000,15,Month-to-month,DSL,No,60,Medium
3466-RITXD,92.4000,26,Month-to-month,"Fiber optic",No,65,Medium
3466-WAESX,69.1000,16,Month-to-month,DSL,No,60,Medium
3468-DRVQJ,70.3000,10,"One year",DSL,No,55,Medium
3470-BTGQO,45.6500,21,Month-to-month,DSL,No,55,Medium
3470-OBUET,74.0000,67,"Two year",DSL,No,15,Low
3472-OAOOR,34.9500,19,Month-to-month,DSL,No,50,Medium
3472-QPRCH,25.2500,40,"Two year",No,No,0,"Too low"
3473-XIIIT,100.0000,16,Month-to-month,"Fiber optic",Yes,80,High
3474-BAFSJ,57.5000,57,"Two year",DSL,No,10,Low
3481-JHUZH,80.2500,41,Month-to-month,"Fiber optic",No,60,Medium
3482-ABPKK,54.3000,28,"One year",DSL,No,20,Low
3486-HOOGQ,79.7000,70,"Two year",DSL,No,15,Low
3486-KHMLI,24.7000,21,Month-to-month,No,No,40,Medium
3486-NPGST,19.5500,36,"One year",No,No,15,Low
3487-EARAT,74.1000,70,"One year",DSL,No,30,Low
3488-PGMQJ,74.5000,8,Month-to-month,"Fiber optic",Yes,80,High
3489-HHPFY,84.0500,2,Month-to-month,"Fiber optic",No,90,High
3489-VSFRD,60.2500,56,"One year",DSL,No,20,Low
3494-JCHRQ,70.0500,1,Month-to-month,"Fiber optic",Yes,90,High
3496-LFSZU,70.5000,4,Month-to-month,"Fiber optic",No,90,High
3498-LZGQZ,19.1500,63,"Two year",No,No,0,"Too low"
3500-NSDOA,70.8000,68,"Two year",DSL,No,20,Low
3500-RMZLT,96.3000,15,Month-to-month,"Fiber optic",Yes,70,Medium
3503-TYDAY,80.4500,43,Month-to-month,"Fiber optic",No,60,Medium
3506-LCJDC,19.9500,1,Month-to-month,No,Yes,60,Medium
3506-OVLKD,26.2000,35,"One year",No,No,15,Low
3507-GASNP,19.9500,60,"Two year",No,No,0,"Too low"
3508-CFVZL,111.3000,71,"Two year","Fiber optic",No,30,Low
3508-VLHCZ,90.5500,71,"Two year",DSL,No,25,Low
3509-GWQGF,70.0000,24,Month-to-month,"Fiber optic",No,70,Medium
3511-APPBJ,99.9500,23,"One year","Fiber optic",No,60,Medium
3511-BFTJW,38.5000,72,"Two year",DSL,No,10,Low
3512-IZIKN,65.3000,70,"Two year",DSL,Yes,15,Low
3518-FSTWG,109.5500,72,"Two year","Fiber optic",No,35,Low
3518-PZXZQ,55.3000,1,Month-to-month,DSL,No,75,Medium
3519-ZKXGG,75.8500,3,Month-to-month,"Fiber optic",Yes,90,High
3520-FJGCV,112.6000,72,"Two year","Fiber optic",No,30,Low
3521-HTQTV,26.1000,34,"Two year",No,No,0,"Too low"
3521-MNKLV,49.7000,24,Month-to-month,DSL,No,55,Medium
3521-SYVOR,64.7500,37,Month-to-month,DSL,Yes,45,Medium
3522-CDKHF,75.5000,32,Month-to-month,"Fiber optic",No,55,Medium
3523-BRGUW,19.3000,26,"One year",No,No,15,Low
3523-QRQLL,69.5000,22,"One year",DSL,Yes,50,Medium
3524-WQDSG,99.3000,43,Month-to-month,"Fiber optic",No,70,Medium
3525-DVKFN,19.4000,17,"Two year",No,No,10,Low
3528-HFRIQ,52.3000,71,Month-to-month,DSL,No,45,Medium
3530-CRZSB,20.6500,7,Month-to-month,No,No,50,Medium
3530-VWVGU,19.9000,22,Month-to-month,No,No,40,Medium
3533-UVMOM,70.9500,68,"Two year",DSL,No,20,Low
3536-IQCTX,85.3000,32,Month-to-month,"Fiber optic",Yes,70,Medium
3537-HPKQT,77.7500,55,Month-to-month,"Fiber optic",No,60,Medium
3537-RYBHH,67.4500,47,Month-to-month,DSL,No,50,Medium
3538-WZPHD,29.6000,3,Month-to-month,DSL,Yes,75,Medium
3540-RZJYU,86.2000,15,Month-to-month,"Fiber optic",Yes,75,Medium
3541-ZNUHK,85.1000,55,Month-to-month,"Fiber optic",No,65,Medium
3544-FBCAS,83.6000,72,"Two year",DSL,No,20,Low
3545-CNWRG,98.3500,49,Month-to-month,"Fiber optic",No,70,Medium
3546-GHEAE,19.4500,7,"Two year",No,No,20,Low
3547-LQRIK,26.9000,47,"One year",No,No,15,Low
3549-ZTMNH,24.0000,12,"Two year",No,No,20,Low
3550-SAHFP,83.3500,33,Month-to-month,"Fiber optic",Yes,60,Medium
3551-GAEGL,30.4000,34,"One year",DSL,No,25,Low
3551-HUAZH,74.4000,1,Month-to-month,"Fiber optic",Yes,90,High
3552-CTCYF,104.8000,63,"Two year","Fiber optic",No,40,Medium
3556-BVQGL,20.0000,20,"One year",No,No,25,Low
3557-HTYWR,74.0500,47,"Two year",DSL,No,15,Low
3563-SVYLG,62.6500,68,"Two year",DSL,No,5,"Too low"
3565-UNOCC,99.0500,29,Month-to-month,"Fiber optic",Yes,70,Medium
3566-CAAYU,49.8500,64,"Two year",DSL,No,10,Low
3566-HJGPK,45.5500,1,Month-to-month,DSL,No,75,Medium
3566-VVORZ,45.9000,12,Month-to-month,DSL,No,65,Medium
3567-PQTSO,105.2500,53,"One year","Fiber optic",No,55,Medium
3569-EDBPQ,84.3500,24,Month-to-month,"Fiber optic",No,60,Medium
3569-JFODW,90.9500,72,"Two year",DSL,No,25,Low
3569-VLDHH,75.1000,66,"One year",DSL,No,30,Low
3570-YUEKJ,49.5500,42,Month-to-month,DSL,No,45,Medium
3571-DPYUH,94.7000,58,"One year","Fiber optic",No,50,Medium
3571-RFHAR,109.1500,65,Month-to-month,"Fiber optic",Yes,65,Medium
3572-UOLYZ,84.8000,46,Month-to-month,"Fiber optic",No,55,Medium
3572-UUHRS,18.8500,45,"One year",No,No,15,Low
3577-AMVUX,55.0500,1,Month-to-month,DSL,No,70,Medium
3580-GICBM,24.2000,61,"Two year",No,No,0,"Too low"
3580-HYCSP,110.3000,72,"Two year","Fiber optic",No,35,Low
3580-REOAC,44.8500,10,Month-to-month,DSL,Yes,65,Medium
3583-EKAPL,55.0000,1,Month-to-month,DSL,Yes,75,Medium
3583-KRKMD,75.9000,18,Month-to-month,"Fiber optic",No,65,Medium
3584-WKTTW,111.5500,51,"One year","Fiber optic",No,45,Medium
3585-ISXZP,95.6500,8,Month-to-month,"Fiber optic",Yes,90,High
3585-YNADK,74.6000,57,"One year",DSL,No,35,Low
3587-PMCOY,98.9000,10,"One year","Fiber optic",No,70,Medium
3588-WSTTJ,99.0500,35,Month-to-month,"Fiber optic",No,65,Medium
3589-PPVKW,44.4000,9,Month-to-month,DSL,No,65,Medium
3590-TCXTB,20.3500,1,Month-to-month,No,No,60,Medium
3594-BDSOA,20.4000,24,"One year",No,No,25,Low
3594-IVHJZ,20.4500,2,Month-to-month,No,No,60,Medium
3594-KADLU,35.1000,3,Month-to-month,DSL,No,65,Medium
3594-UVONA,85.9500,35,"One year",DSL,Yes,40,Medium
3597-MVHJT,95.6000,27,Month-to-month,"Fiber optic",No,70,Medium
3597-YASZG,104.4500,70,"Two year","Fiber optic",No,35,Low
3604-WLABM,54.2500,10,Month-to-month,DSL,No,60,Medium
3605-JISKB,60.0000,55,"One year",DSL,No,25,Low
3606-SBKRY,50.0500,31,"One year",DSL,No,30,Low
3606-TWKGI,106.9000,13,Month-to-month,"Fiber optic",Yes,80,High
3612-YUNGG,109.2000,64,"Two year","Fiber optic",No,35,Low
3612-YVGSJ,24.4500,71,"Two year",No,No,0,"Too low"
3617-XLSGQ,109.2500,66,"Two year","Fiber optic",No,35,Low
3620-EHIMZ,19.3500,52,"Two year",No,No,0,"Too low"
3620-MWJNE,54.4500,2,Month-to-month,DSL,No,65,Medium
3621-CEOVK,100.2000,14,Month-to-month,"Fiber optic",Yes,80,High
3621-CHYVB,49.9000,57,Month-to-month,DSL,No,35,Low
3623-FQBOX,19.9500,21,Month-to-month,No,No,40,Medium
3627-FCRDW,71.0000,9,Month-to-month,"Fiber optic",Yes,80,High
3627-FHKBK,75.3000,1,Month-to-month,"Fiber optic",Yes,85,High
3629-WEAAM,64.1000,8,Month-to-month,DSL,No,60,Medium
3629-ZNKXA,101.8000,17,Month-to-month,"Fiber optic",No,80,High
3633-CDBUW,80.8500,17,"One year",DSL,No,45,Medium
3635-JBPSG,38.8000,15,"Two year",DSL,No,25,Low
3635-QQRQD,20.0500,62,"Two year",No,No,0,"Too low"
3638-DIMPH,43.8000,13,"One year",DSL,No,40,Medium
3638-VBZTA,86.5000,68,"Two year",DSL,No,25,Low
3638-WEABW,59.9000,58,"Two year",DSL,No,10,Low
3639-XJHKQ,60.6000,19,Month-to-month,DSL,No,50,Medium
3640-JQGJG,44.8000,13,Month-to-month,DSL,No,55,Medium
3640-PHQXK,89.9000,31,Month-to-month,"Fiber optic",Yes,70,Medium
3642-BYHDO,19.9000,71,"Two year",No,No,0,"Too low"
3642-GKTCT,115.1000,61,"One year","Fiber optic",No,45,Medium
3643-AHCFP,95.6000,7,Month-to-month,"Fiber optic",Yes,90,High
3644-QXEHN,97.0000,13,Month-to-month,"Fiber optic",No,80,High
3645-DEYGF,20.7500,1,Month-to-month,No,No,60,Medium
3646-ITDGM,19.7000,56,"Two year",No,No,0,"Too low"
3647-GMGDH,94.7000,22,Month-to-month,"Fiber optic",Yes,80,High
3648-GZPHF,36.2500,32,"One year",DSL,No,25,Low
3649-JPUGY,88.6000,72,"Two year",DSL,No,30,Low
3653-NCRDJ,19.2000,43,"One year",No,No,15,Low
3654-ARMGP,88.6500,61,"Two year",DSL,No,30,Low
3655-SNQYZ,113.2500,69,"Two year","Fiber optic",No,30,Low
3656-TKRVZ,55.3500,3,Month-to-month,DSL,Yes,70,Medium
3657-COGMW,108.1000,52,Month-to-month,"Fiber optic",No,65,Medium
3658-KIBGF,54.9000,1,Month-to-month,DSL,Yes,70,Medium
3658-QQJYD,74.3000,62,"One year",DSL,No,35,Low
3662-FXJFO,20.5000,54,"Two year",No,No,0,"Too low"
3663-MITLP,101.2500,15,Month-to-month,"Fiber optic",Yes,80,High
3665-JATSN,39.7000,19,Month-to-month,DSL,No,55,Medium
3668-QPYBK,53.8500,2,Month-to-month,DSL,Yes,70,Medium
3669-LVWZB,51.0000,5,Month-to-month,DSL,Yes,75,Medium
3669-OYSJI,46.2000,1,Month-to-month,DSL,Yes,75,Medium
3669-WHAFY,115.1500,71,"Two year","Fiber optic",No,30,Low
3671-SHRSP,80.6000,4,Month-to-month,"Fiber optic",Yes,85,High
3672-YITQD,84.1000,36,Month-to-month,"Fiber optic",Yes,60,Medium
3675-EQOZA,20.6500,5,Month-to-month,No,No,60,Medium
3675-YDUPJ,19.8500,10,Month-to-month,No,No,50,Medium
3677-IYRBF,30.4000,2,Month-to-month,DSL,Yes,75,Medium
3677-TNKIO,71.0000,14,Month-to-month,"Fiber optic",Yes,70,Medium
3678-MNGZX,19.9500,68,"Two year",No,No,0,"Too low"
3679-XASPY,19.4500,1,Month-to-month,No,No,60,Medium
3680-CTHUH,116.6000,60,"One year","Fiber optic",No,45,Medium
3682-YEUWS,24.4000,10,Month-to-month,No,No,50,Medium
3683-QKIUE,50.8000,6,Month-to-month,DSL,Yes,70,Medium
3685-YLCMQ,104.6500,58,"One year","Fiber optic",Yes,50,Medium
3688-FTHLT,63.0500,16,Month-to-month,DSL,No,55,Medium
3689-MOZGR,31.2000,29,Month-to-month,DSL,No,40,Medium
3692-JHONH,106.5000,52,"One year","Fiber optic",No,55,Medium
3694-DELSO,38.5500,4,Month-to-month,DSL,No,70,Medium
3694-GLTJM,19.6500,5,Month-to-month,No,No,60,Medium
3696-DFHHB,25.5000,68,"Two year",No,No,0,"Too low"
3696-XRIEN,82.5000,50,"One year",DSL,No,30,Low
3701-SFMUH,69.7000,7,Month-to-month,DSL,No,70,Medium
3703-KBKZP,74.4500,16,Month-to-month,"Fiber optic",No,70,Medium
3703-TTEPD,65.3500,21,Month-to-month,DSL,No,60,Medium
3703-VAVCL,90.0000,2,Month-to-month,"Fiber optic",Yes,95,High
3704-IEAXF,53.6500,72,"Two year",DSL,No,10,Low
3705-PSNGL,20.4000,45,"One year",No,Yes,15,Low
3705-RHRFR,99.1500,69,"Two year","Fiber optic",No,35,Low
3707-GNWHM,74.2500,1,Month-to-month,"Fiber optic",Yes,90,High
3707-LRWZD,84.0500,32,"One year","Fiber optic",Yes,45,Medium
3709-OIJEA,85.2000,26,"One year","Fiber optic",No,50,Medium
3712-PKXZA,20.5500,61,"One year",No,No,15,Low
3714-JTVOV,74.1500,42,Month-to-month,"Fiber optic",Yes,55,Medium
3714-NTNFO,84.5000,49,Month-to-month,"Fiber optic",No,60,Medium
3714-XPXBW,78.9000,37,Month-to-month,DSL,No,45,Medium
3716-BDVDB,69.1000,1,Month-to-month,"Fiber optic",Yes,90,High
3716-LRGXK,101.1500,60,"Two year","Fiber optic",No,40,Medium
3716-UVSPD,49.3000,1,Month-to-month,DSL,No,70,Medium
3717-FDJFU,20.4500,5,"Two year",No,No,30,Low
3717-LNXKW,91.7000,38,Month-to-month,"Fiber optic",No,65,Medium
3717-OEAUQ,70.7000,2,Month-to-month,"Fiber optic",No,90,High
3717-OFRTN,19.7500,1,Month-to-month,No,No,60,Medium
3719-TDVQB,18.9500,54,"Two year",No,No,0,"Too low"
3720-DBRWL,83.8500,51,"Two year",DSL,No,15,Low
3721-CNEYS,70.9500,2,Month-to-month,"Fiber optic",Yes,90,High
3721-CNZHX,19.8000,15,"One year",No,No,25,Low
3721-WKIIL,19.6000,27,"Two year",No,No,0,"Too low"
3722-WPXTK,88.3500,1,Month-to-month,"Fiber optic",Yes,100,High
3723-BFBGR,54.8000,24,Month-to-month,DSL,No,55,Medium
3724-BSCVH,20.4500,10,"One year",No,No,35,Low
3724-UCSHY,19.5500,6,Month-to-month,No,No,60,Medium
3726-TBHQT,114.0000,71,"Two year","Fiber optic",No,30,Low
3727-JEZTU,20.4000,1,Month-to-month,No,No,60,Medium
3727-OVPRY,25.7000,66,"One year",No,No,15,Low
3727-OWVYD,61.2000,35,"One year",DSL,No,25,Low
3727-RJMEO,82.8500,6,Month-to-month,"Fiber optic",Yes,90,High
3729-OWRVL,110.3500,65,"Two year","Fiber optic",No,30,Low
3733-LSYCE,75.3500,15,Month-to-month,"Fiber optic",No,70,Medium
3733-UOCWF,85.5500,61,"One year","Fiber optic",No,50,Medium
3733-ZEECP,51.1000,22,Month-to-month,DSL,No,50,Medium
3736-BLEPA,91.2500,28,"One year","Fiber optic",No,50,Medium
3737-GCSPV,96.2000,11,Month-to-month,"Fiber optic",Yes,80,High
3737-XBQDD,84.8500,24,Month-to-month,"Fiber optic",No,70,Medium
3739-YBWAB,35.3500,36,"One year",DSL,No,25,Low
3740-RLMVT,60.9500,67,"One year",DSL,No,20,Low
3744-ZBHON,20.2000,3,Month-to-month,No,No,60,Medium
3744-ZRRDZ,82.3500,21,Month-to-month,"Fiber optic",Yes,70,Medium
3745-HRPHI,54.6500,66,"Two year",DSL,No,10,Low
3746-EUBYR,74.6000,1,Month-to-month,"Fiber optic",Yes,90,High
3748-FVMZZ,40.0500,4,Month-to-month,DSL,No,70,Medium
3750-CKVKH,67.7500,2,Month-to-month,"Fiber optic",Yes,90,High
3750-RNQKR,19.4500,12,Month-to-month,No,No,50,Medium
3750-YHRYO,20.6500,7,"One year",No,No,35,Low
3751-KTZEL,35.0500,1,Month-to-month,DSL,Yes,75,Medium
3752-CQSJI,20.4500,13,Month-to-month,No,No,40,Medium
3753-TSEMP,88.1500,15,Month-to-month,"Fiber optic",Yes,80,High
3754-DXMRT,44.1500,2,Month-to-month,DSL,Yes,75,Medium
3755-JBMNH,71.8000,16,Month-to-month,"Fiber optic",Yes,70,Medium
3756-VNWDH,100.7500,65,"One year","Fiber optic",No,50,Medium
3757-NJYBX,106.3500,32,Month-to-month,"Fiber optic",Yes,70,Medium
3758-CKOQL,107.0000,59,"One year","Fiber optic",No,45,Medium
3761-FLYZI,108.8000,65,Month-to-month,"Fiber optic",No,70,Medium
3763-GCZHZ,104.0500,66,"One year","Fiber optic",Yes,50,Medium
3764-MNMOI,19.2000,46,"Two year",No,No,0,"Too low"
3765-JXVKY,74.7000,1,Month-to-month,"Fiber optic",Yes,90,High
3766-EJLFL,109.0500,68,"Two year","Fiber optic",No,30,Low
3768-NLUBH,100.6000,57,Month-to-month,"Fiber optic",Yes,70,Medium
3768-VHXQO,24.8500,67,"Two year",No,No,0,"Too low"
3769-MHZNV,20.1000,33,"Two year",No,No,0,"Too low"
3771-PZOBW,90.7000,20,Month-to-month,"Fiber optic",No,80,High
3774-VBNXY,20.2000,64,"Two year",No,No,0,"Too low"
3776-EKTKM,36.4500,1,Month-to-month,DSL,Yes,75,Medium
3777-XROBG,19.5500,58,"Two year",No,No,0,"Too low"
3778-FOAQW,20.1500,24,"One year",No,No,25,Low
3779-OSWCF,93.2000,71,"Two year",DSL,No,25,Low
3780-DDGSE,76.0500,35,Month-to-month,DSL,No,50,Medium
3780-YVMFA,68.5500,8,Month-to-month,DSL,No,70,Medium
3785-KTYSH,24.6000,53,"Two year",No,No,0,"Too low"
3785-NRHYR,19.6500,1,Month-to-month,No,No,60,Medium
3786-WOVKF,106.8500,72,"One year","Fiber optic",No,50,Medium
3787-TRIAL,26.0500,21,Month-to-month,DSL,No,55,Medium
3791-LGQCY,100.6500,56,Month-to-month,"Fiber optic",Yes,70,Medium
3793-MMFUH,95.0500,13,Month-to-month,"Fiber optic",Yes,80,High
3794-NFNCH,50.0000,30,Month-to-month,DSL,No,45,Medium
3795-CAWEX,116.5500,70,"Two year","Fiber optic",No,30,Low
3795-GWTRD,75.5500,63,"Two year",DSL,No,15,Low
3796-ENZGF,67.2500,63,"Two year",DSL,No,20,Low
3797-FKOGQ,86.2000,11,Month-to-month,"Fiber optic",No,90,High
3797-VTIDR,23.4500,1,Month-to-month,DSL,Yes,75,Medium
3798-EPWRR,43.9500,2,Month-to-month,DSL,No,75,Medium
3799-ISUZQ,69.9500,7,Month-to-month,"Fiber optic",Yes,80,High
3800-LYTRK,55.7000,14,"One year",DSL,No,30,Low
3801-HMYNL,89.1500,1,Month-to-month,"Fiber optic",Yes,100,High
3803-KMQFW,20.5500,1,Month-to-month,No,Yes,60,Medium
3804-RVTGV,103.8500,50,Month-to-month,"Fiber optic",Yes,70,Medium
3806-DXQOM,33.6500,4,Month-to-month,DSL,Yes,70,Medium
3806-YAZOV,18.8000,3,Month-to-month,No,No,60,Medium
3807-BPOMJ,94.7500,55,"One year","Fiber optic",No,50,Medium
3807-XHCJH,20.0000,1,Month-to-month,No,No,60,Medium
3808-HFKDE,44.3500,20,Month-to-month,DSL,No,55,Medium
3810-DVDQQ,117.6000,72,"Two year","Fiber optic",No,30,Low
3810-PJUHR,25.3500,70,"Two year",No,No,0,"Too low"
3811-VBYBZ,99.8000,7,Month-to-month,"Fiber optic",Yes,90,High
3812-LRZIR,24.5000,27,"Two year",No,No,0,"Too low"
3813-DHBBB,50.9500,67,"Two year",DSL,No,5,"Too low"
3814-MLAXC,79.8500,31,Month-to-month,"Fiber optic",Yes,55,Medium
3815-SLMEF,34.2500,3,Month-to-month,DSL,Yes,65,Medium
3823-KYNQY,24.9500,12,"One year",No,No,35,Low
3824-RHKVR,19.7000,17,Month-to-month,No,No,40,Medium
3831-YCPUO,109.5000,72,"Two year","Fiber optic",No,30,Low
3834-XUIFC,85.2000,7,Month-to-month,"Fiber optic",Yes,90,High
3836-FZSDJ,24.8500,71,"Two year",No,No,0,"Too low"
3838-OZURD,105.0000,66,Month-to-month,"Fiber optic",Yes,70,Medium
3841-CONLJ,35.0000,1,Month-to-month,DSL,No,75,Medium
3841-NFECX,96.3500,71,"Two year","Fiber optic",No,30,Low
3842-IYKUE,85.3000,35,Month-to-month,"Fiber optic",Yes,65,Medium
3842-QTGDL,80.7500,16,Month-to-month,"Fiber optic",No,65,Medium
3845-FXCYS,19.6500,2,Month-to-month,No,No,60,Medium
3845-JHAMY,35.5000,16,Month-to-month,DSL,No,55,Medium
3847-BAERP,20.9000,10,Month-to-month,No,No,50,Medium
3850-OKINF,66.2000,71,"One year",DSL,No,35,Low
3853-LYGAM,95.6500,17,Month-to-month,"Fiber optic",No,75,Medium
3855-ONCAR,78.9000,4,Month-to-month,"Fiber optic",No,90,High
3858-VOBET,74.9500,23,Month-to-month,"Fiber optic",Yes,70,Medium
3858-XHYJO,105.7500,40,"One year","Fiber optic",No,50,Medium
3859-CVCET,45.6500,4,Month-to-month,DSL,Yes,75,Medium
3863-IUBJR,53.6500,12,"One year",DSL,Yes,50,Medium
3863-QSTYI,64.6500,59,Month-to-month,DSL,No,40,Medium
3865-QBWSJ,80.4500,38,Month-to-month,"Fiber optic",No,55,Medium
3865-YIOTT,106.1000,72,"One year","Fiber optic",No,50,Medium
3865-ZFZIB,19.6500,19,"Two year",No,No,10,Low
3865-ZYKAD,84.9000,69,Month-to-month,"Fiber optic",No,55,Medium
3866-MDTUB,70.7500,2,Month-to-month,DSL,Yes,80,High
3870-MQAMG,110.3500,54,"One year","Fiber optic",Yes,50,Medium
3870-SPZSI,113.0500,70,"Two year","Fiber optic",No,30,Low
3871-IKPYH,69.1000,1,Month-to-month,"Fiber optic",Yes,90,High
3873-NFTGI,55.5000,14,Month-to-month,DSL,No,55,Medium
3873-WOSBC,25.6000,67,"Two year",No,No,0,"Too low"
3874-EQOEP,95.0000,7,Month-to-month,"Fiber optic",Yes,90,High
3877-JRJIP,59.8500,1,Month-to-month,DSL,Yes,75,Medium
3878-AVSOQ,71.2500,1,Month-to-month,"Fiber optic",No,90,High
3882-IYOIJ,115.2500,60,"Two year","Fiber optic",No,30,Low
3884-HCSWG,70.0000,17,Month-to-month,"Fiber optic",Yes,70,Medium
3884-UEBXB,36.1500,67,"Two year",DSL,No,10,Low
3886-CERTZ,109.2500,72,"One year","Fiber optic",Yes,50,Medium
3887-PBQAO,25.9000,45,"One year",No,No,15,Low
3889-VWBID,82.8500,68,"Two year",DSL,No,15,Low
3890-RTCMS,49.4500,16,Month-to-month,DSL,No,50,Medium
3891-NLXJB,40.5500,37,"Two year",DSL,No,5,"Too low"
3891-PUQOD,59.2000,1,Month-to-month,DSL,Yes,75,Medium
3892-NXAZG,114.0500,72,"Two year","Fiber optic",No,30,Low
3893-JRNFS,39.9000,68,Month-to-month,DSL,No,45,Medium
3896-RCYYE,53.4000,67,Month-to-month,DSL,No,40,Medium
3896-ZVNET,24.7000,24,"Two year",No,No,10,Low
3898-BSJYF,73.5500,10,"One year",DSL,No,50,Medium
3898-GUYTS,97.0500,45,Month-to-month,"Fiber optic",No,60,Medium
3900-AQPHZ,19.9000,1,Month-to-month,No,Yes,60,Medium
3902-FOIGH,101.3500,12,Month-to-month,"Fiber optic",Yes,90,High
3902-MIVLE,75.7000,63,"Two year",DSL,No,15,Low
3904-UKFRE,80.1000,4,Month-to-month,"Fiber optic",No,85,High
3908-BLSYF,83.9000,6,Month-to-month,"Fiber optic",Yes,90,High
3908-MKIMJ,41.9500,68,"Two year",DSL,No,10,Low
3910-MRQOY,19.4000,72,"Two year",No,No,0,"Too low"
3911-RSNHI,61.4000,71,"Two year",DSL,No,10,Low
3913-FCUUW,70.4500,72,"Two year",DSL,No,15,Low
3913-RDSJZ,25.5500,64,"Two year",No,No,0,"Too low"
3914-FDRHP,86.2500,9,Month-to-month,"Fiber optic",No,85,High
3915-ODIYG,71.7500,60,"One year",DSL,No,35,Low
3916-NRPAP,85.7000,3,Month-to-month,"Fiber optic",No,100,High
3920-HIHMQ,49.5000,26,Month-to-month,DSL,No,45,Medium
3923-CSIHK,71.0500,50,Month-to-month,"Fiber optic",Yes,60,Medium
3926-CUQZX,45.1000,1,Month-to-month,DSL,Yes,75,Medium
3926-YZVVX,50.0500,41,"One year",DSL,No,25,Low
3927-NLNRY,94.2500,53,"One year","Fiber optic",Yes,55,Medium
3930-ZGWVE,19.7500,1,Month-to-month,No,No,60,Medium
3932-CMDTD,105.6500,4,"One year","Fiber optic",Yes,80,High
3932-IJWDZ,103.6500,45,Month-to-month,"Fiber optic",No,65,Medium
3933-DQPWX,39.7000,50,"Two year",DSL,No,10,Low
3934-HXCFZ,99.2500,23,Month-to-month,"Fiber optic",Yes,75,Medium
3935-TBRZZ,25.7000,44,"One year",No,No,15,Low
3936-QQFLL,19.7500,2,Month-to-month,No,No,60,Medium
3938-YFPXD,84.3000,72,"Two year",DSL,No,15,Low
3941-XTSKM,45.1000,42,"One year",DSL,No,30,Low
3943-KDREE,74.9500,26,Month-to-month,"Fiber optic",Yes,60,Medium
3945-GFWQL,44.5500,12,Month-to-month,DSL,Yes,65,Medium
3946-JEWRQ,95.2000,47,"One year","Fiber optic",No,55,Medium
3946-MHCZW,50.9000,1,Month-to-month,DSL,Yes,75,Medium
3948-FVVRP,54.8000,9,Month-to-month,DSL,No,60,Medium
3948-KXDUF,68.7500,66,"Two year",DSL,No,15,Low
3948-XHGNA,49.5500,24,Month-to-month,DSL,Yes,50,Medium
3950-VPYJB,59.6000,57,"One year",DSL,No,20,Low
3951-NJCVI,95.0500,42,Month-to-month,"Fiber optic",No,70,Medium
3955-JBZZM,78.8000,20,Month-to-month,"Fiber optic",No,70,Medium
3956-CJUST,75.4000,23,Month-to-month,"Fiber optic",No,65,Medium
3956-MGXOG,80.6000,28,Month-to-month,"Fiber optic",No,60,Medium
3957-HHLMR,65.2000,70,"One year",DSL,No,35,Low
3957-LXOLK,106.1500,28,Month-to-month,"Fiber optic",Yes,70,Medium
3957-SQXML,24.9500,34,"Two year",No,No,0,"Too low"
3961-SXAXY,44.0500,1,Month-to-month,DSL,No,75,Medium
3963-RYFNS,116.4500,72,"Two year","Fiber optic",No,30,Low
3966-HRMZA,75.0500,3,Month-to-month,"Fiber optic",No,90,High
3967-KXAPS,92.3000,72,"Two year",DSL,No,25,Low
